Sequence ID	Taxonomy	Confidence
ebac2746cc3c838c540e3d2ea2e62d20	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0.98
d6babbaaaab16411bd21b782d553e53a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Thermocaproicibacter	0.17
8f99cb13145a95ab8b48d441d081c9b5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.14
08cbced177175d68373214145b224a7a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.09
24a40f15c5a5313d4a62b211da72e814	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella	0.99
b7f596a293e0a275cd75351dbfd7d48f	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.98
db3ef0daa234124578d58ced0921e08b	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.86
e5a9f88cecdf8ba8536df815d38b3db4	Root;Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia	0.93
69871492c50b3249a1dbc508333fba70	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	1.0
725ccb7c7f8c82f385095a5c94349c81	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.99
7fa61dc6a87c96787df76e23fa82deaa	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum	0.26
f84468b89df131090553d0de4d8222f7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	0.65
eb014b99cf92d90c9adf18dae14316a5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.15
59b5be7ab50316989cd0b163146d0675	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.75
a2c0fd4ca020b868f7724662de586c52	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	1.0
fe5b557ce49081797989499876ea3197	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	1.0
6fb66b9ecf01889d7f1a4dbd421e7311	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gemmiger	0.35
1a6dea0a020e7b47b3b0e0e5386617f2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
116d0a7084ba6b2a87e1052524ddedea	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
9699559472ffd51eb8541e6279563653	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.88
2e9ae988d83e7a5f428d2f242620f630	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium	1.0
68df5446a34576d23a78dcb2c16ddf29	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.55
2795cdc505eb296b1388140a4cef02fe	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	1.0
c1842fe080e01a1187a033a86bf29fb2	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.99
f84567fedefa5608be613f7dedb18624	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
4e0020d1774d93e065ee94f28eea2a06	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	0.84
7ed42e11a00c1a6a6574d5d46c5c6ab1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter	0.92
1ccc437004db27f1752a5e96869530b3	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.97
389cf77d8ea474bea118127c36b18d5e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	0.99
3dbba7dd0843c6f641ccd41092622bfc	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.96
f267602be378f78426d6857771a5ac55	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	1.0
a9b3ae7d8a30e2899b682f0c826d7666	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Hominimerdicola	0.99
16076c7ccaac9a74611441e6f29725ee	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.98
d9b84cb6892ac0cff969176371c95b0c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.54
e19c7df9697d6079f2930866bb19986e	Root;Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Paraeggerthella	0.82
d5b6db766b1858a583b52702209e0db0	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
c5d657be58c24f4206fbb42a27eb3893	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus	0.79
652019c8a6a5d02ae4b4217afbfe2f3a	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium	0.13
bf95d7c4c4c0cadcf03fba597035cd6c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.11
5a1d02881aa724a647007821351ebfa0	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex	0.16
95b5b6052c9ff53078a09b72ad6780cb	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex	0.15
1dd1b303ede357799dac27bbb8187413	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella	0.34
4cd96b8614bc89ea4b18ad7360dbbfd7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Saccharofermentans	0.27
0c9c9452f5f3b8b70b65ebfed8f02ba4	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.12
49de404c77ddc2eda4cf9f1e365b9f72	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex	0.13
73cc7285078e1a188908b3374c31f81c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	0.99
f09b1a0861a2064d4c0bb913ca901fd5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.22
53ddcd6c0bac4fa7675a79d7ddc2929d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia	0.19
c8104fa9d33cf0ad87f3285b7bd4fae8	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum	0.34
c271fb761086416ce9829749c9bbd659	Root;Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Mailhella	0.59
55944c4b898e4f10840e63d5531f9960	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Intestinimonas	0.19
623ffbcb49bab8471499ce9c935918a4	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.33
c301f311e78d54e027dc4ee443edb5f2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter	0.4
24d022747222f686f5b95049023c69c0	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium	0.03
78d2b4281bc548bb460b7aa85670e2fd	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter	0.18
6dad04a598a2e346c95d91255ef03f06	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.09
a84ae3a59c5d11418772e802d374b29b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ercella	0.25
87bd605795feb18b8c6fd63b47d29e5b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	0.91
b79979171b7202c48b1c8b82edd50ecd	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Guopingia	0.13
447b78c6b99382ab37fbfc51b87557bd	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ercella	0.17
877c92c55a7a20acbbc0cd6fb2963ffd	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
222b91d9bd611926bde15d125352e5a9	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis_XIII;Aminipila	0.43
2db8891673f2e49bab1b8eae5ea9e718	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium	0.09
0ca53dfdb1a1e96d227a60c1cd920477	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.09
3a1e0ab3770566905856a82fe8040d6d	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	1.0
d0c3c4359ad03e4118527deecaddee7f	Root;Bacteria;Bacillota;Clostridia;Halanaerobiales;Halobacteroidaceae;Selenihalanaerobacter	0.19
d33afb397217c62ed017133cfc932069	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ercella	0.27
c7b235ff2af28283ce6d74990df7380e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ructibacterium	0.18
6faa4d577a5e6b9c9c25dbfb14dca3b8	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes	0.41
b34269666bc35ad2a72781bf5aad50cd	Root;Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Ellagibacter	0.27
5390a15c8305cccc444ea61a50005c0a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Brotonthovivens	0.18
f5af1ae6fe4c023a751d4a46d5327fe1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ercella	0.43
f3fc7e8f48539a383ed012e3ab4a43ac	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	1.0
d39445e2aa459b7752bc95b293fc3269	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia	0.22
4117b115a8d793ba3310684d3135ab5a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Paludihabitans	0.3
282241e0f43a38cf73c6f565f683c1a7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Beduinibacterium	0.39
a0aede4244dfa24e549bdde31af9e06a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Alkalibaculum	0.74
32df9c199baa965fd1a875c3fe6ea53d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Gehongia	0.73
5ced4cbf7f26c78db9cdf14346533ed5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Thermocaproicibacter	0.37
b344d7bf50aff39a1669094a4e833cdb	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter	0.27
9f2f54f02736dd67602c25105b77338b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	0.54
b6140499129a3ad4c572a1b23d6ef3a0	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Phocea	0.56
a5ec605027dcec82762597748d409ddc	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	1.0
aeb00e3b6cb0598d0584b01fd338b05c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Monoglobus	0.13
8980372bf4fd49d9c8ad9f1053251a1c	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	0.99
213a77e72d5f4e7b742bbcf525e9e1d6	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
2a1f7ec4d67f82a1b63224162b54a6f3	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.15
a997b930b41e9c7adf496e0600c6b86c	Root;Bacteria;Bacillota;Bacillota_incertae_sedis;Negativibacillus	0.97
a05213ae86d6bb7b6c1d62cafa4196c8	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.15
026ee9ed96322622d9b1ee01a4d98004	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella	0.4
3a3999f3e161526049493c81ecadb1b4	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Subdoligranulum	0.58
29314c4e52d687c9377b861bb3601a31	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoflavonifractor	0.36
adec54866c84aa9424e62acdb6b8b658	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	1.0
fe6570596f8f25578520e15e336ade9a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaeromicropila	0.45
5164f33f1a6b4fe9456e4081d4cc2d5e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaeromicropila	0.41
262830e0dcff75f19e21f49251bd265b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Fusicatenibacter	0.32
468f16c075fe1435448cbba3af0b7abd	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
660a742fca5021e76273f34e23927526	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1.0
18e4a60a8a7ee97e5788090c3e1cf5d5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Howardella	0.99
c4129517c87ac01f131846ea155c1f39	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.89
15d23a3b27dbb2c206b1e38cafdda234	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.84
41cf6c2ed2f2a4c0b3d8e4e13da631e8	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.9
75e289e87efed2d000fa3d1d8249a360	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Catenibacterium	0.95
2e422327071973892f692fcb56f499e3	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Sporofaciens	0.5
2185cc2943cf3e2cd5ba9b7853d452a1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium	0.98
40a9b9078e4c9c08f21eaf95db8e1dd5	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Catenibacterium	0.95
f2e065787f0bbc6fe8ccbe35c557d91e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium	0.84
fe787ce5e4ff0974e108f77dc6f43869	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Sporofaciens	0.36
d5eaa328a7fc7e6726842fcad67b25c3	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium	0.47
381b1ee6e0946fa676bd796cfd9ebd8c	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.97
a3d0c72756368e4c5523c2995244131f	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.84
32d4f2b48f75bb4a3ed13700e95e05a0	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella	0.59
001540c18b72e95b42ca867acc50814a	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.98
aaf5223c3373c79e0c880526654bcaa8	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium	0.91
e4d82fa0d75ae068bca4006fbd4e0f47	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Catenibacterium	0.95
0c0cdf6c1626886cc01802ea1cf865d1	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.99
3d2f0538f4668817336ce904d226be11	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1.0
aadef12e3c25a3f51470df479f5694d2	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter	0.05
da39c4657c9238a0590b9f116ae8a9fe	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister	1.0
da38ca6a1ad0d87b97146cbbf73bcf49	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.99
076a847b0eb29f2834962a6ad92a9bf4	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.95
ddfe46353dc2d268c032d42f1927490b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	0.97
cac0743bb4d0ba13c82caf385a3e1745	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia	1.0
6b9983259e41c7e24873c2de76e35d18	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Hoylesella	0.94
a1fe38b3354d642f5f67074fc4f82ece	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia	1.0
6365fdccb9f1fc51b738a36a2035a04b	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.95
0503d7019ea3ecaf9468373ad04e98fc	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.95
667ae0cf2046a1ec5ba14f80a759db7b	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
5febeeb7de5e53bd44b2fd6626b7cd06	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Parvimonas	1.0
7a07b186ecdca87aed22fdf075bfd0e2	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas	1.0
760b499c6feca8693322f19709938755	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcus	1.0
1f7eda6e5ed570fde7fc5a7bd3e92cc7	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Fannyhessea	0.7
09d6742e9c7fe0960a0b138e350d4f74	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1.0
8616b7bf89619e989cbb50a1876dbc5c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	1.0
0f18af137248d20c9a515c9879d00bd4	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus	0.62
e3ea7f6141fa568ffa2d4406acb293a7	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Bacillales_Incertae Sedis XI;Gemella	1.0
9e64539952553fa7505b09bf7ee88c57	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas	0.24
97798d69e118d62fbb1968c5a9dcdc11	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Anaerococcus	1.0
a00ba3569664c5c9ec615a9515790605	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas	0.47
1ce958bf879afd41781ebe1ecdea8130	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Huintestinicola	0.19
c0eb6bc3639bbc46ff43d702ddfd133f	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas	0.82
5aa4d3c4b55b511958c1d749bb77e215	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.19
df607f67a18c895f0ddffb84f91772a6	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus	0.62
2a5ee2fcad9743c2c7a93469c88bc45f	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Peptoniphilus	0.92
bf314977c92c9e9df70dab15e8f75a36	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
9525df0ea441b5b6cd954921be74321a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Moryella	0.81
fe6416f0e5d855610e4b3938c21d0c53	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Huintestinicola	0.08
573934f89895820f4ba0ec806c99a853	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister	0.96
61db04f1389406c58d217ab4e6085d53	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;Alkaliflexus	0.06
8d9fea77aafbbf9f6dc54bbece3ca28f	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae 2;Tindallia	0.19
5b60674996232567fae0d4d47202d72b	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella	1.0
eb4e8252fede92d2ab8ff9ea5c73d08b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas	0.83
b27e161639aa0d5c70ca0ff714f02139	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.96
f800df168759d6692748e45e7df3abac	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	0.97
f238578851f89b64f6ca5ff68118faad	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	1.0
8191fae4f0a25be139b25f24aeab3d34	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	0.98
ff565f7a9b1fc22d423bbc456434c14a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Intestinimonas	0.77
a861103ce54c9d3798899bc41e8b8a74	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Dorea	0.78
f30433d180c3d2976142795bf4f0cac3	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.99
ae7fbc8c6fcf2c6cd26887e61907f365	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gemmiger	0.39
a7dc317ebf92cdca31bb195448c92138	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum	0.93
6434ed466269745ab1877daf54e90da9	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus	0.95
8114cdd0d839e11b1517b9480ea44df3	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter	0.7
4c8d7b18d6b76b48a1723af7cf1b989f	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.99
d03ad497b079aed3cb2f2a81e8e45d37	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	0.91
04a87c3f663bb2a8af77f42c246c22f7	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Senegalimassilia	1.0
e0805137bab3b5d9a068a332ae01ea36	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Mesosutterella	0.97
df08b2295b07fd76d27167e768a7e6b8	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoflavonifractor	0.41
eba7d8d330601b4fdd159eb262385fff	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	1.0
b9fd662ec2c8c2da345c747ece919679	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	1.0
995f88255f517893892fbd4d9f1bb398	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	1.0
614d03d0b27b33807ccc5f29c144430c	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	1.0
30a7d2639b2338531ed4fbfb7f7b80d0	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	1.0
d8dda15bb0031d909b04c5e872387e16	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter	0.48
40998f1ade4cc9c7d24e2fb2aa567063	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.92
4fd78ac9d2bf2e058d4be0363eed5be4	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.93
5e23873f1ce54e9e3db0f2b58f9b4634	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	0.99
170afbf69580f99a83a6eb14581c3ef6	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Leyella	0.97
316973d91039eb164470509783ee49a7	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0.84
ebe3c4ad343e37646e2872661e1bf6ef	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.82
a4f5e5d6e904d1eb6bfc0d5061097104	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
05b2f1b32a51cf2aa4ec440e574b6bb5	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anthropogastromicrobium	0.61
9895d16c3c5ffe11493536e9b64f501a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Hominimerdicola	0.15
244e5c2166be48c28babb56ba0b54e62	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus	1.0
51786201ae390fb8c7818fc8b1cd7eb1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcoides	0.64
